"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7260","Ellwood School","19126","2"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7270","Finletter, Thomas K. School","19120","8"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7280","Franklin, Benjamin School","19120","3"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7300","Hopkinson, Francis School","19124","1"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7310","Feltonville Intermediate","19120","1"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7320","Howe, Julia Ward School","19141","12"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7350","Lowell, James R. School","19120","2"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7360","Marshall, John School","19124","3"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7370","Washington, Grover Jr. Middle","19120","7"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7380","McClure, Alexander K. School","19140","3"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7390","Morrison, Andrew J. School","19120","13"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7400","Olney Elementary School","19120","8"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7440","Taylor, Bayard School","19140","2"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7490","Prince Hall School","19141","2"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7510","Bethune, Mary McLeod School","19140","5"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7530","Rowen, William School","19126","1"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","7730","Clemente, Roberto Middle Schl","19140","6"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","8120","Wilson, Woodrow Middle School","19111","4"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","8210","Brown, Joseph H. School","19136","1"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","8250","Forrest, Edwin School","19136","4"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","8310","Moore, J. Hampton School","19111","2"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","8350","Spruance, Gilbert School","19149","3"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","8370","Comly, Watson School","19116","2"
"2019-2020","3419","Lindley Academy Charter at Birney","19141","Data Not Available","Data Not Available","Data Not Available","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1130","Tilden Middle School","19142","4"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1200","Barry, John Elementary School","19139","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1230","Bryant, William C. School","19143","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1250","Catharine, Joseph School","19142","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1260","Comegys, Benjamin B. School","19143","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1300","Harrington, Avery D. School","19143","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1360","McMichael, Morton School","19104","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1400","Patterson, John M. School","19142","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1410","Rhoads, James School","19139","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1470","Locke, Alain School","19139","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","1490","Blankenburg, Rudolph School","19131","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","2340","McCall, Gen. George A. School","19106","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","2370","McDaniel, Delaplaine School","19145","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","2390","Morris, Robert School","19121","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3407","Mastery Charter at Harrity","19143","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3408","Mastery Charter at Mann","19131","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3409","Mastery Charter at Smedley","19124","4"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3410","Universal Charter Bluford","19131","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3412","Mastery Charter at Frederick Douglass","19121","4"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3415","Mastery Charter at Clymer","19133","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3419","Lindley Academy Charter at Birney","19141","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3420","Mastery Charter at Cleveland","19140","455"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3421","Universal Charter Creighton","19120","4"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3423","Memphis St. Charter at J.P. Jones","19134","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3426","Mastery Charter at Pastorius","19138","7"
"2019-2020","3420","Mastery Charter at Cleveland","19140","3427","Mastery Charter at Wister","19144","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4220","Blaine, James G. School","19121","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4240","Cassidy, Lewis C Academics Plus","19151","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4270","Dick, William School","19121","7"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4300","Heston, Edward School","19131","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4320","Lamberton, Robert E Elementary","19151","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4350","Rhodes Elementary School","19132","6"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4360","Kenderton Elementary","19140","15"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4380","Peirce, Thomas M. School","19132","6"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4440","Allen, Dr. Ethel School","19132","7"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4460","Duckrey, Tanner School","19121","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4470","Wright, Richard R. School","19132","4"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4530","Gideon, Edward School","19121","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4560","Kelley, William D. School","19121","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","4570","Meade, Gen. George G. School","19121","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5250","Dunbar, Paul L. School","19122","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5320","Hartranft, John F. School","19133","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5350","McKinley, William School","19122","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5400","Richmond School","19134","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5410","Sheppard, Isaac A. School","19133","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5420","Welsh, John School","19133","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5470","Cramp, William School","19140","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5490","Cayuga School","19140","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5500","Marshall, Thurgood School","19120","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5530","Sheridan, Philip H. School","19134","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5590","Webster, John H. School","19134","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","5680","Munoz-Marin, Hon Luis School","19140","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6200","Day, Anna B. School","19138","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6210","Edmonds, Franklin S. School","19150","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6220","Emlen, Eleanor C. School","19119","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6300","Logan, James School","19141","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6310","McCloskey, John F. School","19150","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6320","Mifflin, Thomas School","19129","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6350","Pennypacker, Samuel School","19138","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6360","Roosevelt Elementary School","19144","19"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6380","Shawmont School","19128","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6390","Steel, Edward School","19140","16"
"2019-2020","3420","Mastery Charter at Cleveland","19140","6470","Kelly, John B. School","19144","9"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7100","Cooke, Jay Elementary School","19141","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7110","Harding, Warren G. Middle Sch","19124","7"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7130","Wagner, Gen. Louis Middle Sch.","19126","5"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7150","Juniata Park Academy","19124","6"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7200","Barton School","19120","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7220","Carnell, Laura H. School","19111","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7260","Ellwood School","19126","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7270","Finletter, Thomas K. School","19120","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7280","Franklin, Benjamin School","19120","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7300","Hopkinson, Francis School","19124","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7310","Feltonville Intermediate","19120","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7320","Howe, Julia Ward School","19141","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7350","Lowell, James R. School","19120","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7370","Washington, Grover Jr. Middle","19120","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7390","Morrison, Andrew J. School","19120","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7400","Olney Elementary School","19120","2"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7430","Sullivan, James J. School","19124","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7440","Taylor, Bayard School","19140","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7500","Feltonville Arts & Sciences","19120","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7510","Bethune, Mary McLeod School","19140","11"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7530","Rowen, William School","19126","3"
"2019-2020","3420","Mastery Charter at Cleveland","19140","7730","Clemente, Roberto Middle Schl","19140","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","8120","Wilson, Woodrow Middle School","19111","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","8250","Forrest, Edwin School","19136","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","8310","Moore, J. Hampton School","19111","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","8350","Spruance, Gilbert School","19149","4"
"2019-2020","3420","Mastery Charter at Cleveland","19140","8360","Rhawnhurst School","19152","1"
"2019-2020","3420","Mastery Charter at Cleveland","19140","Data Not Available","Data Not Available","Data Not Available","2"
"2019-2020","3421","Universal Charter Creighton","19120","1360","McMichael, Morton School","19104","1"
"2019-2020","3421","Universal Charter Creighton","19120","1410","Rhoads, James School","19139","1"
"2019-2020","3421","Universal Charter Creighton","19120","2490","Waring, Laura W. School","19130","1"
"2019-2020","3421","Universal Charter Creighton","19120","3409","Mastery Charter at Smedley","19124","2"
"2019-2020","3421","Universal Charter Creighton","19120","3410","Universal Charter Bluford","19131","1"
"2019-2020","3421","Universal Charter Creighton","19120","3412","Mastery Charter at Frederick Douglass","19121","1"
"2019-2020","3421","Universal Charter Creighton","19120","3416","Mastery Charter at Gratz","19140","1"
"2019-2020","3421","Universal Charter Creighton","19120","3419","Lindley Academy Charter at Birney","19141","1"
"2019-2020","3421","Universal Charter Creighton","19120","3421","Universal Charter Creighton","19120","591"
"2019-2020","3421","Universal Charter Creighton","19120","3422","Philadelphia Charter For Arts and Sciences","19124","1"
"2019-2020","3421","Universal Charter Creighton","19120","3423","Memphis St. Charter at J.P. Jones","19134","2"
"2019-2020","3421","Universal Charter Creighton","19120","3424","Universal Charter Alcorn","19146","1"
"2019-2020","3421","Universal Charter Creighton","19120","4270","Dick, William School","19121","2"
"2019-2020","3421","Universal Charter Creighton","19120","4460","Duckrey, Tanner School","19121","1"
"2019-2020","3421","Universal Charter Creighton","19120","5210","Brown, Henry A. School","19125","1"
"2019-2020","3421","Universal Charter Creighton","19120","5260","Elkin, Lewis School","19134","1"
"2019-2020","3421","Universal Charter Creighton","19120","5330","Hunter, William H. School","19133","1"
"2019-2020","3421","Universal Charter Creighton","19120","5440","Willard, Frances E. School","19134","2"
"2019-2020","3421","Universal Charter Creighton","19120","5470","Cramp, William School","19140","1"
"2019-2020","3421","Universal Charter Creighton","19120","5500","Marshall, Thurgood School","19120","5"
"2019-2020","3421","Universal Charter Creighton","19120","6200","Day, Anna B. School","19138","1"
"2019-2020","3421","Universal Charter Creighton","19120","6220","Emlen, Eleanor C. School","19119","1"
"2019-2020","3421","Universal Charter Creighton","19120","6360","Roosevelt Elementary School","19144","2"
"2019-2020","3421","Universal Charter Creighton","19120","6390","Steel, Edward School","19140","1"
"2019-2020","3421","Universal Charter Creighton","19120","7100","Cooke, Jay Elementary School","19141","1"
"2019-2020","3421","Universal Charter Creighton","19120","7110","Harding, Warren G. Middle Sch","19124","11"
"2019-2020","3421","Universal Charter Creighton","19120","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2019-2020","3421","Universal Charter Creighton","19120","7150","Juniata Park Academy","19124","4"
"2019-2020","3421","Universal Charter Creighton","19120","7200","Barton School","19120","1"
"2019-2020","3421","Universal Charter Creighton","19120","7220","Carnell, Laura H. School","19111","14"
"2019-2020","3421","Universal Charter Creighton","19120","7270","Finletter, Thomas K. School","19120","2"
"2019-2020","3421","Universal Charter Creighton","19120","7280","Franklin, Benjamin School","19120","22"
"2019-2020","3421","Universal Charter Creighton","19120","7300","Hopkinson, Francis School","19124","1"
"2019-2020","3421","Universal Charter Creighton","19120","7310","Feltonville Intermediate","19120","8"
"2019-2020","3421","Universal Charter Creighton","19120","7330","Lawton, Henry W. School","19135","1"
"2019-2020","3421","Universal Charter Creighton","19120","7350","Lowell, James R. School","19120","1"
"2019-2020","3421","Universal Charter Creighton","19120","7370","Washington, Grover Jr. Middle","19120","6"
"2019-2020","3421","Universal Charter Creighton","19120","7380","McClure, Alexander K. School","19140","1"
"2019-2020","3421","Universal Charter Creighton","19120","7390","Morrison, Andrew J. School","19120","8"
"2019-2020","3421","Universal Charter Creighton","19120","7400","Olney Elementary School","19120","8"
"2019-2020","3421","Universal Charter Creighton","19120","7430","Sullivan, James J. School","19124","2"
"2019-2020","3421","Universal Charter Creighton","19120","7440","Taylor, Bayard School","19140","2"
"2019-2020","3421","Universal Charter Creighton","19120","7500","Feltonville Arts & Sciences","19120","5"
"2019-2020","3421","Universal Charter Creighton","19120","7530","Rowen, William School","19126","1"
"2019-2020","3421","Universal Charter Creighton","19120","8120","Wilson, Woodrow Middle School","19111","5"
"2019-2020","3421","Universal Charter Creighton","19120","8160","Baldi Middle School","19115","1"
"2019-2020","3421","Universal Charter Creighton","19120","8240","Disston, Hamilton School","19135","2"
"2019-2020","3421","Universal Charter Creighton","19120","8300","Mayfair School","19149","1"
"2019-2020","3421","Universal Charter Creighton","19120","8310","Moore, J. Hampton School","19111","3"
"2019-2020","3421","Universal Charter Creighton","19120","8350","Spruance, Gilbert School","19149","3"
"2019-2020","3421","Universal Charter Creighton","19120","Data Not Available","Data Not Available","Data Not Available","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","1130","Tilden Middle School","19142","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","1250","Catharine, Joseph School","19142","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","1410","Rhoads, James School","19139","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","2190","Fell, D. Newlin School","19148","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","2340","McCall, Gen. George A. School","19106","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3406","Aspira Charter at Stetson","19134","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3407","Mastery Charter at Harrity","19143","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3408","Mastery Charter at Mann","19131","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3409","Mastery Charter at Smedley","19124","8"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3415","Mastery Charter at Clymer","19133","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3416","Mastery Charter at Gratz","19140","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3419","Lindley Academy Charter at Birney","19141","3"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3420","Mastery Charter at Cleveland","19140","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3421","Universal Charter Creighton","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3422","Philadelphia Charter For Arts and Sciences","19124","784"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3423","Memphis St. Charter at J.P. Jones","19134","4"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","3426","Mastery Charter at Pastorius","19138","3"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","4240","Cassidy, Lewis C Academics Plus","19151","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","4350","Rhodes Elementary School","19132","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","4440","Allen, Dr. Ethel School","19132","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","4460","Duckrey, Tanner School","19121","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5260","Elkin, Lewis School","19134","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5320","Hartranft, John F. School","19133","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5370","Moffet, John School","19122","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5390","Potter-Thomas School","19133","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5410","Sheppard, Isaac A. School","19133","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5420","Welsh, John School","19133","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5500","Marshall, Thurgood School","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5530","Sheridan, Philip H. School","19134","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5590","Webster, John H. School","19134","4"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","5680","Munoz-Marin, Hon Luis School","19140","6"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6200","Day, Anna B. School","19138","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6310","McCloskey, John F. School","19150","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6340","Pennell, Joseph Elementary","19141","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6350","Pennypacker, Samuel School","19138","4"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6360","Roosevelt Elementary School","19144","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6380","Shawmont School","19128","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","6390","Steel, Edward School","19140","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7110","Harding, Warren G. Middle Sch","19124","35"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7130","Wagner, Gen. Louis Middle Sch.","19126","3"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7150","Juniata Park Academy","19124","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7200","Barton School","19120","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7220","Carnell, Laura H. School","19111","11"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7270","Finletter, Thomas K. School","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7280","Franklin, Benjamin School","19120","10"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7290","Stearne, Allen M. School","19124","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7300","Hopkinson, Francis School","19124","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7310","Feltonville Intermediate","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7330","Lawton, Henry W. School","19135","3"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7350","Lowell, James R. School","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7360","Marshall, John School","19124","10"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7370","Washington, Grover Jr. Middle","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7380","McClure, Alexander K. School","19140","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7390","Morrison, Andrew J. School","19120","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7430","Sullivan, James J. School","19124","6"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7460","Ziegler, William H. School","19149","5"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7490","Prince Hall School","19141","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7500","Feltonville Arts & Sciences","19120","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7510","Bethune, Mary McLeod School","19140","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7530","Rowen, William School","19126","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","7730","Clemente, Roberto Middle Schl","19140","3"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8120","Wilson, Woodrow Middle School","19111","14"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8140","Meehan, Austin Middle School","19152","6"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8200","Allen, Ethan School","19149","7"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8210","Brown, Joseph H. School","19136","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8240","Disston, Hamilton School","19135","6"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8250","Forrest, Edwin School","19136","6"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8270","Holme, Thomas School","19114","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8310","Moore, J. Hampton School","19111","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8340","Solis-Cohen, Solomon School","19149","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8350","Spruance, Gilbert School","19149","10"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8360","Rhawnhurst School","19152","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8390","Fitzpatrick, A. L. School","19154","1"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","8410","Pollock, Robert B. School","19152","2"
"2019-2020","3422","Philadelphia Charter For Arts and Sciences","19124","Data Not Available","Data Not Available","Data Not Available","6"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","1130","Tilden Middle School","19142","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","1490","Blankenburg, Rudolph School","19131","2"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","2720","Vare-Washington Elementary","19147","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","3406","Aspira Charter at Stetson","19134","16"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","3421","Universal Charter Creighton","19120","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","3423","Memphis St. Charter at J.P. Jones","19134","634"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","3426","Mastery Charter at Pastorius","19138","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","4350","Rhodes Elementary School","19132","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","4460","Duckrey, Tanner School","19121","2"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","4560","Kelley, William D. School","19121","2"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5170","De Burgos, J. Elementary","19133","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5320","Hartranft, John F. School","19133","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5370","Moffet, John School","19122","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5400","Richmond School","19134","9"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5470","Cramp, William School","19140","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5560","Spring Garden School","19123","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5590","Webster, John H. School","19134","4"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","5680","Munoz-Marin, Hon Luis School","19140","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","6210","Edmonds, Franklin S. School","19150","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","6350","Pennypacker, Samuel School","19138","2"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","6360","Roosevelt Elementary School","19144","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7100","Cooke, Jay Elementary School","19141","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7110","Harding, Warren G. Middle Sch","19124","14"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7290","Stearne, Allen M. School","19124","2"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7300","Hopkinson, Francis School","19124","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7370","Washington, Grover Jr. Middle","19120","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7380","McClure, Alexander K. School","19140","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7390","Morrison, Andrew J. School","19120","3"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7430","Sullivan, James J. School","19124","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7470","Bridesburg School","19137","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7500","Feltonville Arts & Sciences","19120","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7510","Bethune, Mary McLeod School","19140","1"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","7730","Clemente, Roberto Middle Schl","19140","6"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","8120","Wilson, Woodrow Middle School","19111","2"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","8140","Meehan, Austin Middle School","19152","3"
"2019-2020","3423","Memphis St. Charter at J.P. Jones","19134","Data Not Available","Data Not Available","Data Not Available","1"
"2019-2020","3424","Universal Charter Alcorn","19146","1130","Tilden Middle School","19142","9"
"2019-2020","3424","Universal Charter Alcorn","19146","1200","Barry, John Elementary School","19139","1"
"2019-2020","3424","Universal Charter Alcorn","19146","1230","Bryant, William C. School","19143","4"
"2019-2020","3424","Universal Charter Alcorn","19146","1260","Comegys, Benjamin B. School","19143","12"
"2019-2020","3424","Universal Charter Alcorn","19146","1280","Penn Alexander School","19104","3"
