"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2017-2018","3386","Northwood Charter School","19124","4460","Duckrey, Tanner School","19121","2"
"2017-2018","3386","Northwood Charter School","19124","5210","Brown, Henry A. School","19125","3"
"2017-2018","3386","Northwood Charter School","19124","5400","Richmond School","19134","1"
"2017-2018","3386","Northwood Charter School","19124","5440","Willard, Frances E. School","19134","1"
"2017-2018","3386","Northwood Charter School","19124","5470","Cramp, William School","19140","1"
"2017-2018","3386","Northwood Charter School","19124","5490","Cayuga School","19140","1"
"2017-2018","3386","Northwood Charter School","19124","5500","Marshall, Thurgood School","19120","1"
"2017-2018","3386","Northwood Charter School","19124","5530","Sheridan, Philip H. School","19134","2"
"2017-2018","3386","Northwood Charter School","19124","5590","Webster, John H. School","19134","1"
"2017-2018","3386","Northwood Charter School","19124","6200","Day, Anna B. School","19138","2"
"2017-2018","3386","Northwood Charter School","19124","6310","McCloskey, John F. School","19150","1"
"2017-2018","3386","Northwood Charter School","19124","6340","Pennell, Joseph Elementary","19141","4"
"2017-2018","3386","Northwood Charter School","19124","6350","Pennypacker, Samuel School","19138","1"
"2017-2018","3386","Northwood Charter School","19124","6360","Roosevelt Elementary School","19144","1"
"2017-2018","3386","Northwood Charter School","19124","6390","Steel, Edward School","19140","3"
"2017-2018","3386","Northwood Charter School","19124","7110","Harding, Warren G. Middle Sch","19124","18"
"2017-2018","3386","Northwood Charter School","19124","7130","Wagner, Gen. Louis Middle Sch.","19126","7"
"2017-2018","3386","Northwood Charter School","19124","7150","Juniata Park Academy","19124","2"
"2017-2018","3386","Northwood Charter School","19124","7200","Barton School","19120","3"
"2017-2018","3386","Northwood Charter School","19124","7220","Carnell, Laura H. School","19111","75"
"2017-2018","3386","Northwood Charter School","19124","7260","Ellwood School","19126","1"
"2017-2018","3386","Northwood Charter School","19124","7270","Finletter, Thomas K. School","19120","6"
"2017-2018","3386","Northwood Charter School","19124","7280","Franklin, Benjamin School","19120","4"
"2017-2018","3386","Northwood Charter School","19124","7290","Stearne, Allen M. School","19124","4"
"2017-2018","3386","Northwood Charter School","19124","7300","Hopkinson, Francis School","19124","7"
"2017-2018","3386","Northwood Charter School","19124","7310","Feltonville Intermediate","19120","3"
"2017-2018","3386","Northwood Charter School","19124","7320","Howe, Julia Ward School","19141","1"
"2017-2018","3386","Northwood Charter School","19124","7330","Lawton, Henry W. School","19135","5"
"2017-2018","3386","Northwood Charter School","19124","7350","Lowell, James R. School","19120","4"
"2017-2018","3386","Northwood Charter School","19124","7360","Marshall, John School","19124","12"
"2017-2018","3386","Northwood Charter School","19124","7370","Washington, Grover Jr. Middle","19120","2"
"2017-2018","3386","Northwood Charter School","19124","7380","McClure, Alexander K. School","19140","1"
"2017-2018","3386","Northwood Charter School","19124","7390","Morrison, Andrew J. School","19120","7"
"2017-2018","3386","Northwood Charter School","19124","7400","Olney Elementary School","19120","1"
"2017-2018","3386","Northwood Charter School","19124","7430","Sullivan, James J. School","19124","2"
"2017-2018","3386","Northwood Charter School","19124","7460","Ziegler, William H. School","19149","3"
"2017-2018","3386","Northwood Charter School","19124","7500","Feltonville Arts & Sciences","19120","9"
"2017-2018","3386","Northwood Charter School","19124","7510","Bethune, Mary McLeod School","19140","1"
"2017-2018","3386","Northwood Charter School","19124","7530","Rowen, William School","19126","3"
"2017-2018","3386","Northwood Charter School","19124","7730","Clemente, Roberto Middle Schl","19140","4"
"2017-2018","3386","Northwood Charter School","19124","8120","Wilson, Woodrow Middle School","19111","5"
"2017-2018","3386","Northwood Charter School","19124","8200","Allen, Ethan School","19149","6"
"2017-2018","3386","Northwood Charter School","19124","8210","Brown, Joseph H. School","19136","1"
"2017-2018","3386","Northwood Charter School","19124","8230","Crossan, Kennedy C. School","19111","2"
"2017-2018","3386","Northwood Charter School","19124","8250","Forrest, Edwin School","19136","4"
"2017-2018","3386","Northwood Charter School","19124","8260","Fox Chase School","19111","1"
"2017-2018","3386","Northwood Charter School","19124","8300","Mayfair School","19149","3"
"2017-2018","3386","Northwood Charter School","19124","8310","Moore, J. Hampton School","19111","10"
"2017-2018","3386","Northwood Charter School","19124","8350","Spruance, Gilbert School","19149","6"
"2017-2018","3386","Northwood Charter School","19124","8360","Rhawnhurst School","19152","1"
"2017-2018","3386","Northwood Charter School","19124","8380","Farrell, Louis H. School","19152","1"
"2017-2018","3386","Northwood Charter School","19124","8390","Fitzpatrick, A. L. School","19154","2"
"2017-2018","3386","Northwood Charter School","19124","8410","Pollock, Robert B. School","19152","3"
"2017-2018","3386","Northwood Charter School","19124","Data Not Available","Data Not Available","Data Not Available","470"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1010","Bartram, John High School","19142","50"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1020","West Philadelphia High School","19139","11"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1100","Sayre, William L. High School","19139","57"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1130","Tilden Middle School","19142","18"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1200","Barry, John Elementary School","19139","14"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1230","Bryant, William C. School","19143","12"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1260","Comegys, Benjamin B. School","19143","6"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1280","Penn Alexander School","19104","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1290","Hamilton, Andrew School","19139","5"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1300","Harrington, Avery D. School","19143","10"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1350","Longstreth, William C. School","19143","5"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1360","McMichael, Morton School","19104","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1370","Mitchell Elementary School","19143","11"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1410","Rhoads, James School","19139","6"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1420","Washington, Martha School","19104","4"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1440","Penrose School","19153","8"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1460","Anderson, Add B. School","19143","17"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1470","Locke, Alain School","19139","10"
"2017-2018","3388","Boys Latin of Phila Charter","19143","1490","Blankenburg, Rudolph School","19131","11"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2000","South Philadelphia H.S.","19148","4"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2010","Franklin, Benjamin High School","19130","7"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2160","Furness, Horace High School","19148","6"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2370","McDaniel, Delaplaine School","19145","3"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2390","Morris, Robert School","19121","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2450","Stanton, Edwin M. School","19146","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","2490","Waring, Laura W. School","19130","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3368","Belmont Elementary Charter","19104","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3407","Mastery Charter at Harrity","19143","17"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3408","Mastery Charter at Mann","19131","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3410","Universal Charter Bluford","19131","5"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3411","Universal Charter Daroff","19139","11"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3414","Aspira Olney Charter High","19120","4"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3415","Mastery Charter at Clymer","19133","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3416","Mastery Charter at Gratz","19140","3"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3417","Universal Charter Audenried","19145","4"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3418","Universal Charter Vare","19145","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3424","Universal Charter Alcorn","19146","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3426","Mastery Charter at Pastorius","19138","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","3428","G.L.A. Charter at Huey","19143","9"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4020","Overbrook High School","19131","72"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4140","Strawberry Mansion High School","19121","9"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4220","Blaine, James G. School","19121","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4240","Cassidy, Lewis C Academics Plus","19151","18"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4280","Gompers, Samuel School","19131","3"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4300","Heston, Edward School","19131","21"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4320","Lamberton, Robert E Elementary","19151","12"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4350","Rhodes Elementary School","19132","4"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4370","Overbrook Elementary School","19151","4"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4440","Allen, Dr. Ethel School","19132","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4460","Duckrey, Tanner School","19121","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","4560","Kelley, William D. School","19121","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5020","Edison, Thomas A. High School","19140","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5160","Penn Treaty High School","19125","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5210","Brown, Henry A. School","19125","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5250","Dunbar, Paul L. School","19122","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5340","Ludlow, James R. School","19122","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5350","McKinley, William School","19122","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5500","Marshall, Thurgood School","19120","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","5700","Kensington High School","19125","3"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6030","Roxborough High School","19128","6"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6060","King, Martin Luther High Sch.","19138","26"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6200","Day, Anna B. School","19138","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6260","Houston, Henry H. School","19119","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6310","McCloskey, John F. School","19150","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6350","Pennypacker, Samuel School","19138","3"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6360","Roosevelt Elementary School","19144","9"
"2017-2018","3388","Boys Latin of Phila Charter","19143","6390","Steel, Edward School","19140","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7010","Frankford High School","19124","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7110","Harding, Warren G. Middle Sch","19124","5"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7120","Fels, Samuel High School","19124","3"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7130","Wagner, Gen. Louis Middle Sch.","19126","9"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7270","Finletter, Thomas K. School","19120","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7290","Stearne, Allen M. School","19124","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7300","Hopkinson, Francis School","19124","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","7730","Clemente, Roberto Middle Schl","19140","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","8010","Lincoln, Abraham High School","19136","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","8120","Wilson, Woodrow Middle School","19111","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","8140","Meehan, Austin Middle School","19152","2"
"2017-2018","3388","Boys Latin of Phila Charter","19143","8240","Disston, Hamilton School","19135","1"
"2017-2018","3388","Boys Latin of Phila Charter","19143","Data Not Available","Data Not Available","Data Not Available","247"
"2017-2018","3389","Keystone Academy Charter","19135","1230","Bryant, William C. School","19143","1"
"2017-2018","3389","Keystone Academy Charter","19135","1370","Mitchell Elementary School","19143","1"
"2017-2018","3389","Keystone Academy Charter","19135","1400","Patterson, John M. School","19142","1"
"2017-2018","3389","Keystone Academy Charter","19135","1410","Rhoads, James School","19139","1"
"2017-2018","3389","Keystone Academy Charter","19135","1470","Locke, Alain School","19139","2"
"2017-2018","3389","Keystone Academy Charter","19135","2370","McDaniel, Delaplaine School","19145","1"
"2017-2018","3389","Keystone Academy Charter","19135","2450","Stanton, Edwin M. School","19146","1"
"2017-2018","3389","Keystone Academy Charter","19135","3409","Mastery Charter at Smedley","19124","2"
"2017-2018","3389","Keystone Academy Charter","19135","3415","Mastery Charter at Clymer","19133","1"
"2017-2018","3389","Keystone Academy Charter","19135","3416","Mastery Charter at Gratz","19140","2"
"2017-2018","3389","Keystone Academy Charter","19135","3418","Universal Charter Vare","19145","1"
"2017-2018","3389","Keystone Academy Charter","19135","3422","Philadelphia Charter For Arts and Sciences","19124","1"
"2017-2018","3389","Keystone Academy Charter","19135","3423","Memphis St. Charter at J.P. Jones","19134","1"
"2017-2018","3389","Keystone Academy Charter","19135","4300","Heston, Edward School","19131","1"
"2017-2018","3389","Keystone Academy Charter","19135","4350","Rhodes Elementary School","19132","1"
"2017-2018","3389","Keystone Academy Charter","19135","4380","Peirce, Thomas M. School","19132","3"
"2017-2018","3389","Keystone Academy Charter","19135","4440","Allen, Dr. Ethel School","19132","3"
"2017-2018","3389","Keystone Academy Charter","19135","5200","Adaire, Alexander School","19125","1"
"2017-2018","3389","Keystone Academy Charter","19135","5320","Hartranft, John F. School","19133","1"
"2017-2018","3389","Keystone Academy Charter","19135","5400","Richmond School","19134","1"
"2017-2018","3389","Keystone Academy Charter","19135","5440","Willard, Frances E. School","19134","1"
"2017-2018","3389","Keystone Academy Charter","19135","5530","Sheridan, Philip H. School","19134","1"
"2017-2018","3389","Keystone Academy Charter","19135","5590","Webster, John H. School","19134","9"
"2017-2018","3389","Keystone Academy Charter","19135","6300","Logan, James School","19141","2"
"2017-2018","3389","Keystone Academy Charter","19135","6360","Roosevelt Elementary School","19144","1"
"2017-2018","3389","Keystone Academy Charter","19135","6390","Steel, Edward School","19140","2"
"2017-2018","3389","Keystone Academy Charter","19135","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","3389","Keystone Academy Charter","19135","7110","Harding, Warren G. Middle Sch","19124","2"
"2017-2018","3389","Keystone Academy Charter","19135","7130","Wagner, Gen. Louis Middle Sch.","19126","1"
"2017-2018","3389","Keystone Academy Charter","19135","7200","Barton School","19120","2"
"2017-2018","3389","Keystone Academy Charter","19135","7220","Carnell, Laura H. School","19111","7"
"2017-2018","3389","Keystone Academy Charter","19135","7260","Ellwood School","19126","1"
"2017-2018","3389","Keystone Academy Charter","19135","7270","Finletter, Thomas K. School","19120","6"
"2017-2018","3389","Keystone Academy Charter","19135","7280","Franklin, Benjamin School","19120","4"
"2017-2018","3389","Keystone Academy Charter","19135","7290","Stearne, Allen M. School","19124","3"
"2017-2018","3389","Keystone Academy Charter","19135","7310","Feltonville Intermediate","19120","1"
"2017-2018","3389","Keystone Academy Charter","19135","7320","Howe, Julia Ward School","19141","3"
"2017-2018","3389","Keystone Academy Charter","19135","7330","Lawton, Henry W. School","19135","13"
"2017-2018","3389","Keystone Academy Charter","19135","7350","Lowell, James R. School","19120","2"
"2017-2018","3389","Keystone Academy Charter","19135","7370","Washington, Grover Jr. Middle","19120","1"
"2017-2018","3389","Keystone Academy Charter","19135","7390","Morrison, Andrew J. School","19120","1"
"2017-2018","3389","Keystone Academy Charter","19135","7400","Olney Elementary School","19120","3"
"2017-2018","3389","Keystone Academy Charter","19135","7430","Sullivan, James J. School","19124","5"
"2017-2018","3389","Keystone Academy Charter","19135","7440","Taylor, Bayard School","19140","1"
"2017-2018","3389","Keystone Academy Charter","19135","7460","Ziegler, William H. School","19149","2"
"2017-2018","3389","Keystone Academy Charter","19135","7490","Prince Hall School","19141","2"
"2017-2018","3389","Keystone Academy Charter","19135","7500","Feltonville Arts & Sciences","19120","2"
"2017-2018","3389","Keystone Academy Charter","19135","8120","Wilson, Woodrow Middle School","19111","5"
"2017-2018","3389","Keystone Academy Charter","19135","8140","Meehan, Austin Middle School","19152","8"
"2017-2018","3389","Keystone Academy Charter","19135","8200","Allen, Ethan School","19149","25"
"2017-2018","3389","Keystone Academy Charter","19135","8210","Brown, Joseph H. School","19136","11"
"2017-2018","3389","Keystone Academy Charter","19135","8240","Disston, Hamilton School","19135","41"
"2017-2018","3389","Keystone Academy Charter","19135","8250","Forrest, Edwin School","19136","41"
"2017-2018","3389","Keystone Academy Charter","19135","8260","Fox Chase School","19111","1"
"2017-2018","3389","Keystone Academy Charter","19135","8270","Holme, Thomas School","19114","8"
"2017-2018","3389","Keystone Academy Charter","19135","8300","Mayfair School","19149","13"
"2017-2018","3389","Keystone Academy Charter","19135","8310","Moore, J. Hampton School","19111","3"
"2017-2018","3389","Keystone Academy Charter","19135","8340","Solis-Cohen, Solomon School","19149","4"
"2017-2018","3389","Keystone Academy Charter","19135","8350","Spruance, Gilbert School","19149","1"
"2017-2018","3389","Keystone Academy Charter","19135","8360","Rhawnhurst School","19152","2"
"2017-2018","3389","Keystone Academy Charter","19135","8370","Comly, Watson School","19116","1"
"2017-2018","3389","Keystone Academy Charter","19135","8380","Farrell, Louis H. School","19152","3"
"2017-2018","3389","Keystone Academy Charter","19135","8390","Fitzpatrick, A. L. School","19154","1"
"2017-2018","3389","Keystone Academy Charter","19135","8410","Pollock, Robert B. School","19152","4"
"2017-2018","3389","Keystone Academy Charter","19135","Data Not Available","Data Not Available","Data Not Available","409"
"2017-2018","3392","Southwest Leadership Academy","19142","1130","Tilden Middle School","19142","54"
"2017-2018","3392","Southwest Leadership Academy","19142","1230","Bryant, William C. School","19143","2"
"2017-2018","3392","Southwest Leadership Academy","19142","1250","Catharine, Joseph School","19142","18"
"2017-2018","3392","Southwest Leadership Academy","19142","1260","Comegys, Benjamin B. School","19143","3"
"2017-2018","3392","Southwest Leadership Academy","19142","1290","Hamilton, Andrew School","19139","2"
"2017-2018","3392","Southwest Leadership Academy","19142","1300","Harrington, Avery D. School","19143","3"
"2017-2018","3392","Southwest Leadership Academy","19142","1350","Longstreth, William C. School","19143","3"
"2017-2018","3392","Southwest Leadership Academy","19142","1370","Mitchell Elementary School","19143","13"
"2017-2018","3392","Southwest Leadership Academy","19142","1380","Morton, Thomas G. School","19142","22"
"2017-2018","3392","Southwest Leadership Academy","19142","1400","Patterson, John M. School","19142","46"
"2017-2018","3392","Southwest Leadership Academy","19142","1410","Rhoads, James School","19139","2"
"2017-2018","3392","Southwest Leadership Academy","19142","1440","Penrose School","19153","8"
"2017-2018","3392","Southwest Leadership Academy","19142","1460","Anderson, Add B. School","19143","5"
"2017-2018","3392","Southwest Leadership Academy","19142","1470","Locke, Alain School","19139","1"
"2017-2018","3392","Southwest Leadership Academy","19142","2260","Childs, George W. School","19146","2"
"2017-2018","3392","Southwest Leadership Academy","19142","2320","Girard, Stephen School","19145","1"
"2017-2018","3392","Southwest Leadership Academy","19142","2580","Kirkbride, Eliza B. School","19147","1"
"2017-2018","3392","Southwest Leadership Academy","19142","3368","Belmont Elementary Charter","19104","2"
"2017-2018","3392","Southwest Leadership Academy","19142","3407","Mastery Charter at Harrity","19143","1"
"2017-2018","3392","Southwest Leadership Academy","19142","3408","Mastery Charter at Mann","19131","2"
"2017-2018","3392","Southwest Leadership Academy","19142","3410","Universal Charter Bluford","19131","2"
"2017-2018","3392","Southwest Leadership Academy","19142","3411","Universal Charter Daroff","19139","2"
"2017-2018","3392","Southwest Leadership Academy","19142","3418","Universal Charter Vare","19145","1"
"2017-2018","3392","Southwest Leadership Academy","19142","3423","Memphis St. Charter at J.P. Jones","19134","1"
"2017-2018","3392","Southwest Leadership Academy","19142","3424","Universal Charter Alcorn","19146","4"
"2017-2018","3392","Southwest Leadership Academy","19142","3426","Mastery Charter at Pastorius","19138","2"
"2017-2018","3392","Southwest Leadership Academy","19142","3428","G.L.A. Charter at Huey","19143","4"
"2017-2018","3392","Southwest Leadership Academy","19142","4300","Heston, Edward School","19131","2"
"2017-2018","3392","Southwest Leadership Academy","19142","4320","Lamberton, Robert E Elementary","19151","1"
"2017-2018","3392","Southwest Leadership Academy","19142","4360","Kenderton Elementary","19140","1"
"2017-2018","3392","Southwest Leadership Academy","19142","4370","Overbrook Elementary School","19151","1"
"2017-2018","3392","Southwest Leadership Academy","19142","4440","Allen, Dr. Ethel School","19132","1"
"2017-2018","3392","Southwest Leadership Academy","19142","4560","Kelley, William D. School","19121","1"
"2017-2018","3392","Southwest Leadership Academy","19142","4570","Meade, Gen. George G. School","19121","1"
"2017-2018","3392","Southwest Leadership Academy","19142","5320","Hartranft, John F. School","19133","1"
"2017-2018","3392","Southwest Leadership Academy","19142","5390","Potter-Thomas School","19133","1"
"2017-2018","3392","Southwest Leadership Academy","19142","6220","Emlen, Eleanor C. School","19119","1"
"2017-2018","3392","Southwest Leadership Academy","19142","7260","Ellwood School","19126","1"
"2017-2018","3392","Southwest Leadership Academy","19142","7270","Finletter, Thomas K. School","19120","1"
"2017-2018","3392","Southwest Leadership Academy","19142","7370","Washington, Grover Jr. Middle","19120","1"
"2017-2018","3392","Southwest Leadership Academy","19142","7490","Prince Hall School","19141","1"
"2017-2018","3392","Southwest Leadership Academy","19142","Data Not Available","Data Not Available","Data Not Available","275"
"2017-2018","3393","Mastery Charter at Pickett","19144","1010","Bartram, John High School","19142","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","1020","West Philadelphia High School","19139","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","1100","Sayre, William L. High School","19139","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","1130","Tilden Middle School","19142","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","1230","Bryant, William C. School","19143","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","1300","Harrington, Avery D. School","19143","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","1410","Rhoads, James School","19139","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","1490","Blankenburg, Rudolph School","19131","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","2010","Franklin, Benjamin High School","19130","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","2340","McCall, Gen. George A. School","19106","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","2390","Morris, Robert School","19121","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","2490","Waring, Laura W. School","19130","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","3414","Aspira Olney Charter High","19120","14"
"2017-2018","3393","Mastery Charter at Pickett","19144","3416","Mastery Charter at Gratz","19140","33"
"2017-2018","3393","Mastery Charter at Pickett","19144","3417","Universal Charter Audenried","19145","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","3419","Lindley Academy Charter at Birney","19141","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","3423","Memphis St. Charter at J.P. Jones","19134","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","3426","Mastery Charter at Pastorius","19138","9"
"2017-2018","3393","Mastery Charter at Pickett","19144","4020","Overbrook High School","19131","11"
"2017-2018","3393","Mastery Charter at Pickett","19144","4140","Strawberry Mansion High School","19121","24"
"2017-2018","3393","Mastery Charter at Pickett","19144","4220","Blaine, James G. School","19121","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","4270","Dick, William School","19121","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","4300","Heston, Edward School","19131","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","4350","Rhodes Elementary School","19132","5"
"2017-2018","3393","Mastery Charter at Pickett","19144","4440","Allen, Dr. Ethel School","19132","5"
"2017-2018","3393","Mastery Charter at Pickett","19144","4560","Kelley, William D. School","19121","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","4570","Meade, Gen. George G. School","19121","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","5020","Edison, Thomas A. High School","19140","8"
"2017-2018","3393","Mastery Charter at Pickett","19144","5160","Penn Treaty High School","19125","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","5180","Vaux High School","19121","5"
"2017-2018","3393","Mastery Charter at Pickett","19144","5330","Hunter, William H. School","19133","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","5340","Ludlow, James R. School","19122","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","5680","Munoz-Marin, Hon Luis School","19140","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","5700","Kensington High School","19125","5"
"2017-2018","3393","Mastery Charter at Pickett","19144","6030","Roxborough High School","19128","10"
"2017-2018","3393","Mastery Charter at Pickett","19144","6060","King, Martin Luther High Sch.","19138","150"
"2017-2018","3393","Mastery Charter at Pickett","19144","6200","Day, Anna B. School","19138","6"
"2017-2018","3393","Mastery Charter at Pickett","19144","6210","Edmonds, Franklin S. School","19150","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","6250","Henry, Charles W. School","19119","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","6260","Houston, Henry H. School","19119","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","6310","McCloskey, John F. School","19150","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","6350","Pennypacker, Samuel School","19138","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","6360","Roosevelt Elementary School","19144","172"
"2017-2018","3393","Mastery Charter at Pickett","19144","6380","Shawmont School","19128","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","6390","Steel, Edward School","19140","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","6440","Lingelbach, Anna L. School","19144","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","7010","Frankford High School","19124","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","7110","Harding, Warren G. Middle Sch","19124","7"
"2017-2018","3393","Mastery Charter at Pickett","19144","7120","Fels, Samuel High School","19124","15"
"2017-2018","3393","Mastery Charter at Pickett","19144","7130","Wagner, Gen. Louis Middle Sch.","19126","27"
"2017-2018","3393","Mastery Charter at Pickett","19144","7270","Finletter, Thomas K. School","19120","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","7280","Franklin, Benjamin School","19120","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","7370","Washington, Grover Jr. Middle","19120","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","7390","Morrison, Andrew J. School","19120","3"
"2017-2018","3393","Mastery Charter at Pickett","19144","7400","Olney Elementary School","19120","4"
"2017-2018","3393","Mastery Charter at Pickett","19144","7500","Feltonville Arts & Sciences","19120","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","7510","Bethune, Mary McLeod School","19140","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","7730","Clemente, Roberto Middle Schl","19140","6"
"2017-2018","3393","Mastery Charter at Pickett","19144","8020","Northeast High School","19111","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","8120","Wilson, Woodrow Middle School","19111","2"
"2017-2018","3393","Mastery Charter at Pickett","19144","8200","Allen, Ethan School","19149","1"
"2017-2018","3393","Mastery Charter at Pickett","19144","Data Not Available","Data Not Available","Data Not Available","259"
