"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2018-2019","3459","Reach Cyber","17111","4270","Dick, William School","19121","2"
"2018-2019","3459","Reach Cyber","17111","4300","Heston, Edward School","19131","5"
"2018-2019","3459","Reach Cyber","17111","4320","Lamberton, Robert E Elementary","19151","1"
"2018-2019","3459","Reach Cyber","17111","4350","Rhodes Elementary School","19132","2"
"2018-2019","3459","Reach Cyber","17111","4370","Overbrook Elementary School","19151","1"
"2018-2019","3459","Reach Cyber","17111","4380","Peirce, Thomas M. School","19132","3"
"2018-2019","3459","Reach Cyber","17111","4440","Allen, Dr. Ethel School","19132","4"
"2018-2019","3459","Reach Cyber","17111","4460","Duckrey, Tanner School","19121","1"
"2018-2019","3459","Reach Cyber","17111","4470","Wright, Richard R. School","19132","1"
"2018-2019","3459","Reach Cyber","17111","4570","Meade, Gen. George G. School","19121","1"
"2018-2019","3459","Reach Cyber","17111","5020","Edison, Thomas A. High School","19140","3"
"2018-2019","3459","Reach Cyber","17111","5160","Penn Treaty High School","19125","4"
"2018-2019","3459","Reach Cyber","17111","5180","Vaux High School","19121","4"
"2018-2019","3459","Reach Cyber","17111","5250","Dunbar, Paul L. School","19122","1"
"2018-2019","3459","Reach Cyber","17111","5260","Elkin, Lewis School","19134","2"
"2018-2019","3459","Reach Cyber","17111","5340","Ludlow, James R. School","19122","1"
"2018-2019","3459","Reach Cyber","17111","5390","Potter-Thomas School","19133","1"
"2018-2019","3459","Reach Cyber","17111","5400","Richmond School","19134","2"
"2018-2019","3459","Reach Cyber","17111","5420","Welsh, John School","19133","1"
"2018-2019","3459","Reach Cyber","17111","5480","Kearny, Gen. Philip School","19123","2"
"2018-2019","3459","Reach Cyber","17111","5500","Marshall, Thurgood School","19120","3"
"2018-2019","3459","Reach Cyber","17111","5590","Webster, John H. School","19134","3"
"2018-2019","3459","Reach Cyber","17111","5700","Kensington High School","19125","10"
"2018-2019","3459","Reach Cyber","17111","6030","Roxborough High School","19128","2"
"2018-2019","3459","Reach Cyber","17111","6060","King, Martin Luther High Sch.","19138","21"
"2018-2019","3459","Reach Cyber","17111","6210","Edmonds, Franklin S. School","19150","1"
"2018-2019","3459","Reach Cyber","17111","6220","Emlen, Eleanor C. School","19119","1"
"2018-2019","3459","Reach Cyber","17111","6260","Houston, Henry H. School","19119","2"
"2018-2019","3459","Reach Cyber","17111","6270","Jenks Academy Arts & Sciences","19118","2"
"2018-2019","3459","Reach Cyber","17111","6300","Logan, James School","19141","2"
"2018-2019","3459","Reach Cyber","17111","6320","Mifflin, Thomas School","19129","2"
"2018-2019","3459","Reach Cyber","17111","6360","Roosevelt Elementary School","19144","9"
"2018-2019","3459","Reach Cyber","17111","6380","Shawmont School","19128","1"
"2018-2019","3459","Reach Cyber","17111","6390","Steel, Edward School","19140","2"
"2018-2019","3459","Reach Cyber","17111","6410","Cook-Wissahickon School","19128","3"
"2018-2019","3459","Reach Cyber","17111","6440","Lingelbach, Anna L. School","19144","1"
"2018-2019","3459","Reach Cyber","17111","6470","Kelly, John B. School","19144","5"
"2018-2019","3459","Reach Cyber","17111","7010","Frankford High School","19124","18"
"2018-2019","3459","Reach Cyber","17111","7110","Harding, Warren G. Middle Sch","19124","7"
"2018-2019","3459","Reach Cyber","17111","7120","Fels, Samuel High School","19124","12"
"2018-2019","3459","Reach Cyber","17111","7130","Wagner, Gen. Louis Middle Sch.","19126","3"
"2018-2019","3459","Reach Cyber","17111","7220","Carnell, Laura H. School","19111","6"
"2018-2019","3459","Reach Cyber","17111","7260","Ellwood School","19126","2"
"2018-2019","3459","Reach Cyber","17111","7280","Franklin, Benjamin School","19120","5"
"2018-2019","3459","Reach Cyber","17111","7290","Stearne, Allen M. School","19124","1"
"2018-2019","3459","Reach Cyber","17111","7300","Hopkinson, Francis School","19124","2"
"2018-2019","3459","Reach Cyber","17111","7320","Howe, Julia Ward School","19141","2"
"2018-2019","3459","Reach Cyber","17111","7330","Lawton, Henry W. School","19135","3"
"2018-2019","3459","Reach Cyber","17111","7350","Lowell, James R. School","19120","2"
"2018-2019","3459","Reach Cyber","17111","7360","Marshall, John School","19124","1"
"2018-2019","3459","Reach Cyber","17111","7370","Washington, Grover Jr. Middle","19120","2"
"2018-2019","3459","Reach Cyber","17111","7380","McClure, Alexander K. School","19140","1"
"2018-2019","3459","Reach Cyber","17111","7400","Olney Elementary School","19120","1"
"2018-2019","3459","Reach Cyber","17111","7430","Sullivan, James J. School","19124","1"
"2018-2019","3459","Reach Cyber","17111","7470","Bridesburg School","19137","1"
"2018-2019","3459","Reach Cyber","17111","7490","Prince Hall School","19141","1"
"2018-2019","3459","Reach Cyber","17111","7500","Feltonville Arts & Sciences","19120","1"
"2018-2019","3459","Reach Cyber","17111","7730","Clemente, Roberto Middle Schl","19140","1"
"2018-2019","3459","Reach Cyber","17111","8010","Lincoln, Abraham High School","19136","12"
"2018-2019","3459","Reach Cyber","17111","8020","Northeast High School","19111","7"
"2018-2019","3459","Reach Cyber","17111","8030","Washington, George High School","19116","11"
"2018-2019","3459","Reach Cyber","17111","8120","Wilson, Woodrow Middle School","19111","8"
"2018-2019","3459","Reach Cyber","17111","8140","Meehan, Austin Middle School","19152","8"
"2018-2019","3459","Reach Cyber","17111","8160","Baldi Middle School","19115","1"
"2018-2019","3459","Reach Cyber","17111","8230","Crossan, Kennedy C. School","19111","1"
"2018-2019","3459","Reach Cyber","17111","8240","Disston, Hamilton School","19135","11"
"2018-2019","3459","Reach Cyber","17111","8250","Forrest, Edwin School","19136","1"
"2018-2019","3459","Reach Cyber","17111","8300","Mayfair School","19149","3"
"2018-2019","3459","Reach Cyber","17111","8310","Moore, J. Hampton School","19111","1"
"2018-2019","3459","Reach Cyber","17111","8380","Farrell, Louis H. School","19152","6"
"2018-2019","3459","Reach Cyber","17111","8400","Frank, Anne School","19115","1"
"2018-2019","3459","Reach Cyber","17111","8420","Decatur, Stephen School","19154","2"
"2018-2019","3459","Reach Cyber","17111","8770","Hancock Demonstration School","19114","2"
"2018-2019","3459","Reach Cyber","17111","Data Not Available","Data Not Available","Data Not Available","32"
"2018-2019","3460","21st Century Cyber","19341","1010","Bartram, John High School","19142","2"
"2018-2019","3460","21st Century Cyber","19341","1020","West Philadelphia High School","19139","5"
"2018-2019","3460","21st Century Cyber","19341","1100","Sayre, William L. High School","19139","2"
"2018-2019","3460","21st Century Cyber","19341","1130","Tilden Middle School","19142","2"
"2018-2019","3460","21st Century Cyber","19341","1440","Penrose School","19153","2"
"2018-2019","3460","21st Century Cyber","19341","2000","South Philadelphia H.S.","19148","1"
"2018-2019","3460","21st Century Cyber","19341","2010","Franklin, Benjamin High School","19130","3"
"2018-2019","3460","21st Century Cyber","19341","2160","Furness, Horace High School","19148","1"
"2018-2019","3460","21st Century Cyber","19341","2390","Morris, Robert School","19121","1"
"2018-2019","3460","21st Century Cyber","19341","3408","Mastery Charter at Mann","19131","1"
"2018-2019","3460","21st Century Cyber","19341","3414","Aspira Olney Charter High","19120","4"
"2018-2019","3460","21st Century Cyber","19341","3417","Universal Charter Audenried","19145","2"
"2018-2019","3460","21st Century Cyber","19341","3424","Universal Charter Alcorn","19146","2"
"2018-2019","3460","21st Century Cyber","19341","4020","Overbrook High School","19131","5"
"2018-2019","3460","21st Century Cyber","19341","4140","Strawberry Mansion High School","19121","2"
"2018-2019","3460","21st Century Cyber","19341","4300","Heston, Edward School","19131","1"
"2018-2019","3460","21st Century Cyber","19341","5020","Edison, Thomas A. High School","19140","1"
"2018-2019","3460","21st Century Cyber","19341","5180","Vaux High School","19121","1"
"2018-2019","3460","21st Century Cyber","19341","5700","Kensington High School","19125","6"
"2018-2019","3460","21st Century Cyber","19341","6030","Roxborough High School","19128","4"
"2018-2019","3460","21st Century Cyber","19341","6060","King, Martin Luther High Sch.","19138","7"
"2018-2019","3460","21st Century Cyber","19341","6440","Lingelbach, Anna L. School","19144","1"
"2018-2019","3460","21st Century Cyber","19341","7010","Frankford High School","19124","4"
"2018-2019","3460","21st Century Cyber","19341","7400","Olney Elementary School","19120","1"
"2018-2019","3460","21st Century Cyber","19341","8010","Lincoln, Abraham High School","19136","18"
"2018-2019","3460","21st Century Cyber","19341","8020","Northeast High School","19111","10"
"2018-2019","3460","21st Century Cyber","19341","8030","Washington, George High School","19116","11"
"2018-2019","3460","21st Century Cyber","19341","8120","Wilson, Woodrow Middle School","19111","1"
"2018-2019","3460","21st Century Cyber","19341","8140","Meehan, Austin Middle School","19152","2"
"2018-2019","3460","21st Century Cyber","19341","8240","Disston, Hamilton School","19135","2"
"2018-2019","3460","21st Century Cyber","19341","8300","Mayfair School","19149","1"
"2018-2019","3460","21st Century Cyber","19341","8350","Spruance, Gilbert School","19149","1"
"2018-2019","3460","21st Century Cyber","19341","8380","Farrell, Louis H. School","19152","1"
"2018-2019","3460","21st Century Cyber","19341","Data Not Available","Data Not Available","Data Not Available","16"
"2018-2019","3461","Achievement House","19341","1010","Bartram, John High School","19142","3"
"2018-2019","3461","Achievement House","19341","1020","West Philadelphia High School","19139","1"
"2018-2019","3461","Achievement House","19341","1100","Sayre, William L. High School","19139","1"
"2018-2019","3461","Achievement House","19341","1300","Harrington, Avery D. School","19143","1"
"2018-2019","3461","Achievement House","19341","2010","Franklin, Benjamin High School","19130","3"
"2018-2019","3461","Achievement House","19341","2160","Furness, Horace High School","19148","2"
"2018-2019","3461","Achievement House","19341","3407","Mastery Charter at Harrity","19143","3"
"2018-2019","3461","Achievement House","19341","3414","Aspira Olney Charter High","19120","2"
"2018-2019","3461","Achievement House","19341","3416","Mastery Charter at Gratz","19140","3"
"2018-2019","3461","Achievement House","19341","3417","Universal Charter Audenried","19145","5"
"2018-2019","3461","Achievement House","19341","4020","Overbrook High School","19131","5"
"2018-2019","3461","Achievement House","19341","4140","Strawberry Mansion High School","19121","2"
"2018-2019","3461","Achievement House","19341","5020","Edison, Thomas A. High School","19140","3"
"2018-2019","3461","Achievement House","19341","5700","Kensington High School","19125","5"
"2018-2019","3461","Achievement House","19341","6030","Roxborough High School","19128","1"
"2018-2019","3461","Achievement House","19341","6060","King, Martin Luther High Sch.","19138","3"
"2018-2019","3461","Achievement House","19341","6360","Roosevelt Elementary School","19144","1"
"2018-2019","3461","Achievement House","19341","7010","Frankford High School","19124","5"
"2018-2019","3461","Achievement House","19341","7120","Fels, Samuel High School","19124","5"
"2018-2019","3461","Achievement House","19341","8010","Lincoln, Abraham High School","19136","5"
"2018-2019","3461","Achievement House","19341","8020","Northeast High School","19111","4"
"2018-2019","3461","Achievement House","19341","8030","Washington, George High School","19116","7"
"2018-2019","3461","Achievement House","19341","8140","Meehan, Austin Middle School","19152","1"
"2018-2019","3461","Achievement House","19341","8350","Spruance, Gilbert School","19149","1"
"2018-2019","3461","Achievement House","19341","Data Not Available","Data Not Available","Data Not Available","8"
"2018-2019","3462","ACT Academy Cyber","19138","1010","Bartram, John High School","19142","2"
"2018-2019","3462","ACT Academy Cyber","19138","1020","West Philadelphia High School","19139","1"
"2018-2019","3462","ACT Academy Cyber","19138","1100","Sayre, William L. High School","19139","2"
"2018-2019","3462","ACT Academy Cyber","19138","3414","Aspira Olney Charter High","19120","3"
"2018-2019","3462","ACT Academy Cyber","19138","3416","Mastery Charter at Gratz","19140","2"
"2018-2019","3462","ACT Academy Cyber","19138","4020","Overbrook High School","19131","4"
"2018-2019","3462","ACT Academy Cyber","19138","4140","Strawberry Mansion High School","19121","3"
"2018-2019","3462","ACT Academy Cyber","19138","5180","Vaux High School","19121","1"
"2018-2019","3462","ACT Academy Cyber","19138","5700","Kensington High School","19125","1"
"2018-2019","3462","ACT Academy Cyber","19138","6030","Roxborough High School","19128","5"
"2018-2019","3462","ACT Academy Cyber","19138","6060","King, Martin Luther High Sch.","19138","37"
"2018-2019","3462","ACT Academy Cyber","19138","7010","Frankford High School","19124","6"
"2018-2019","3462","ACT Academy Cyber","19138","7120","Fels, Samuel High School","19124","3"
"2018-2019","3462","ACT Academy Cyber","19138","8010","Lincoln, Abraham High School","19136","3"
"2018-2019","3462","ACT Academy Cyber","19138","8020","Northeast High School","19111","3"
"2018-2019","3462","ACT Academy Cyber","19138","8030","Washington, George High School","19116","1"
"2018-2019","3462","ACT Academy Cyber","19138","Data Not Available","Data Not Available","Data Not Available","8"
"2018-2019","3463","Agora Cyber","19087","1010","Bartram, John High School","19142","34"
"2018-2019","3463","Agora Cyber","19087","1020","West Philadelphia High School","19139","13"
"2018-2019","3463","Agora Cyber","19087","1100","Sayre, William L. High School","19139","39"
"2018-2019","3463","Agora Cyber","19087","1130","Tilden Middle School","19142","10"
"2018-2019","3463","Agora Cyber","19087","1200","Barry, John Elementary School","19139","10"
"2018-2019","3463","Agora Cyber","19087","1230","Bryant, William C. School","19143","2"
"2018-2019","3463","Agora Cyber","19087","1250","Catharine, Joseph School","19142","2"
"2018-2019","3463","Agora Cyber","19087","1260","Comegys, Benjamin B. School","19143","9"
"2018-2019","3463","Agora Cyber","19087","1280","Penn Alexander School","19104","1"
"2018-2019","3463","Agora Cyber","19087","1290","Hamilton, Andrew School","19139","6"
"2018-2019","3463","Agora Cyber","19087","1300","Harrington, Avery D. School","19143","7"
"2018-2019","3463","Agora Cyber","19087","1340","Lea, Henry C.","19139","1"
"2018-2019","3463","Agora Cyber","19087","1350","Longstreth, William C. School","19143","2"
"2018-2019","3463","Agora Cyber","19087","1370","Mitchell Elementary School","19143","2"
"2018-2019","3463","Agora Cyber","19087","1380","Morton, Thomas G. School","19142","4"
"2018-2019","3463","Agora Cyber","19087","1440","Penrose School","19153","1"
"2018-2019","3463","Agora Cyber","19087","1460","Anderson, Add B. School","19143","7"
"2018-2019","3463","Agora Cyber","19087","1470","Locke, Alain School","19139","5"
"2018-2019","3463","Agora Cyber","19087","1490","Blankenburg, Rudolph School","19131","4"
"2018-2019","3463","Agora Cyber","19087","2000","South Philadelphia H.S.","19148","33"
"2018-2019","3463","Agora Cyber","19087","2010","Franklin, Benjamin High School","19130","17"
"2018-2019","3463","Agora Cyber","19087","2160","Furness, Horace High School","19148","9"
"2018-2019","3463","Agora Cyber","19087","2190","Fell, D. Newlin School","19148","1"
"2018-2019","3463","Agora Cyber","19087","2260","Childs, George W. School","19146","6"
"2018-2019","3463","Agora Cyber","19087","2340","McCall, Gen. George A. School","19106","1"
"2018-2019","3463","Agora Cyber","19087","2370","McDaniel, Delaplaine School","19145","6"
"2018-2019","3463","Agora Cyber","19087","2390","Morris, Robert School","19121","3"
"2018-2019","3463","Agora Cyber","19087","2450","Stanton, Edwin M. School","19146","2"
"2018-2019","3463","Agora Cyber","19087","2480","Arthur, Chester A. School","19146","1"
"2018-2019","3463","Agora Cyber","19087","2540","Key, Francis Scott School","19148","2"
"2018-2019","3463","Agora Cyber","19087","2590","Nebinger, George W. School","19147","2"
"2018-2019","3463","Agora Cyber","19087","2690","Taggart, John H. School","19148","1"
"2018-2019","3463","Agora Cyber","19087","3368","Belmont Elementary Charter","19104","4"
"2018-2019","3463","Agora Cyber","19087","3406","Aspira Charter at Stetson","19134","3"
"2018-2019","3463","Agora Cyber","19087","3407","Mastery Charter at Harrity","19143","5"
"2018-2019","3463","Agora Cyber","19087","3408","Mastery Charter at Mann","19131","2"
"2018-2019","3463","Agora Cyber","19087","3409","Mastery Charter at Smedley","19124","8"
"2018-2019","3463","Agora Cyber","19087","3410","Universal Charter Bluford","19131","14"
"2018-2019","3463","Agora Cyber","19087","3411","Universal Charter Daroff","19139","4"
"2018-2019","3463","Agora Cyber","19087","3412","Mastery Charter at Frederick Douglass","19121","1"
"2018-2019","3463","Agora Cyber","19087","3414","Aspira Olney Charter High","19120","21"
"2018-2019","3463","Agora Cyber","19087","3415","Mastery Charter at Clymer","19133","2"
"2018-2019","3463","Agora Cyber","19087","3416","Mastery Charter at Gratz","19140","13"
"2018-2019","3463","Agora Cyber","19087","3417","Universal Charter Audenried","19145","8"
"2018-2019","3463","Agora Cyber","19087","3418","Universal Charter Vare","19145","4"
"2018-2019","3463","Agora Cyber","19087","3420","Mastery Charter at Cleveland","19140","3"
"2018-2019","3463","Agora Cyber","19087","3421","Universal Charter Creighton","19120","2"
"2018-2019","3463","Agora Cyber","19087","3422","Philadelphia Charter For Arts and Sciences","19124","8"
"2018-2019","3463","Agora Cyber","19087","3423","Memphis St. Charter at J.P. Jones","19134","21"
"2018-2019","3463","Agora Cyber","19087","3424","Universal Charter Alcorn","19146","8"
"2018-2019","3463","Agora Cyber","19087","3426","Mastery Charter at Pastorius","19138","5"
"2018-2019","3463","Agora Cyber","19087","3427","Mastery Charter at Wister","19144","1"
"2018-2019","3463","Agora Cyber","19087","3428","G.L.A. Charter at Huey","19143","1"
"2018-2019","3463","Agora Cyber","19087","4020","Overbrook High School","19131","47"
"2018-2019","3463","Agora Cyber","19087","4140","Strawberry Mansion High School","19121","20"
"2018-2019","3463","Agora Cyber","19087","4240","Cassidy, Lewis C Academics Plus","19151","3"
"2018-2019","3463","Agora Cyber","19087","4270","Dick, William School","19121","4"
"2018-2019","3463","Agora Cyber","19087","4280","Gompers, Samuel School","19131","4"
"2018-2019","3463","Agora Cyber","19087","4300","Heston, Edward School","19131","4"
"2018-2019","3463","Agora Cyber","19087","4320","Lamberton, Robert E Elementary","19151","7"
"2018-2019","3463","Agora Cyber","19087","4350","Rhodes Elementary School","19132","6"
"2018-2019","3463","Agora Cyber","19087","4360","Kenderton Elementary","19140","1"
"2018-2019","3463","Agora Cyber","19087","4370","Overbrook Elementary School","19151","1"
"2018-2019","3463","Agora Cyber","19087","4380","Peirce, Thomas M. School","19132","2"
"2018-2019","3463","Agora Cyber","19087","4440","Allen, Dr. Ethel School","19132","7"
"2018-2019","3463","Agora Cyber","19087","4460","Duckrey, Tanner School","19121","2"
"2018-2019","3463","Agora Cyber","19087","4470","Wright, Richard R. School","19132","1"
"2018-2019","3463","Agora Cyber","19087","4530","Gideon, Edward School","19121","1"
"2018-2019","3463","Agora Cyber","19087","4560","Kelley, William D. School","19121","1"
"2018-2019","3463","Agora Cyber","19087","4570","Meade, Gen. George G. School","19121","5"
"2018-2019","3463","Agora Cyber","19087","5020","Edison, Thomas A. High School","19140","27"
"2018-2019","3463","Agora Cyber","19087","5160","Penn Treaty High School","19125","7"
"2018-2019","3463","Agora Cyber","19087","5170","De Burgos, J. Elementary","19133","8"
"2018-2019","3463","Agora Cyber","19087","5180","Vaux High School","19121","7"
"2018-2019","3463","Agora Cyber","19087","5210","Brown, Henry A. School","19125","1"
"2018-2019","3463","Agora Cyber","19087","5250","Dunbar, Paul L. School","19122","1"
"2018-2019","3463","Agora Cyber","19087","5260","Elkin, Lewis School","19134","2"
"2018-2019","3463","Agora Cyber","19087","5320","Hartranft, John F. School","19133","2"
"2018-2019","3463","Agora Cyber","19087","5330","Hunter, William H. School","19133","4"
"2018-2019","3463","Agora Cyber","19087","5350","McKinley, William School","19122","2"
"2018-2019","3463","Agora Cyber","19087","5390","Potter-Thomas School","19133","1"
"2018-2019","3463","Agora Cyber","19087","5400","Richmond School","19134","3"
"2018-2019","3463","Agora Cyber","19087","5410","Sheppard, Isaac A. School","19133","1"
"2018-2019","3463","Agora Cyber","19087","5420","Welsh, John School","19133","2"
"2018-2019","3463","Agora Cyber","19087","5440","Willard, Frances E. School","19134","2"
"2018-2019","3463","Agora Cyber","19087","5470","Cramp, William School","19140","1"
"2018-2019","3463","Agora Cyber","19087","5480","Kearny, Gen. Philip School","19123","1"
"2018-2019","3463","Agora Cyber","19087","5490","Cayuga School","19140","2"
"2018-2019","3463","Agora Cyber","19087","5530","Sheridan, Philip H. School","19134","7"
"2018-2019","3463","Agora Cyber","19087","5560","Spring Garden School","19123","5"
"2018-2019","3463","Agora Cyber","19087","5590","Webster, John H. School","19134","2"
"2018-2019","3463","Agora Cyber","19087","5680","Munoz-Marin, Hon Luis School","19140","1"
"2018-2019","3463","Agora Cyber","19087","5700","Kensington High School","19125","59"
"2018-2019","3463","Agora Cyber","19087","6030","Roxborough High School","19128","20"
"2018-2019","3463","Agora Cyber","19087","6060","King, Martin Luther High Sch.","19138","68"
"2018-2019","3463","Agora Cyber","19087","6200","Day, Anna B. School","19138","2"
"2018-2019","3463","Agora Cyber","19087","6210","Edmonds, Franklin S. School","19150","4"
"2018-2019","3463","Agora Cyber","19087","6220","Emlen, Eleanor C. School","19119","3"
"2018-2019","3463","Agora Cyber","19087","6260","Houston, Henry H. School","19119","4"
"2018-2019","3463","Agora Cyber","19087","6310","McCloskey, John F. School","19150","1"
"2018-2019","3463","Agora Cyber","19087","6320","Mifflin, Thomas School","19129","2"
"2018-2019","3463","Agora Cyber","19087","6340","Pennell, Joseph Elementary","19141","2"
"2018-2019","3463","Agora Cyber","19087","6350","Pennypacker, Samuel School","19138","8"
"2018-2019","3463","Agora Cyber","19087","6360","Roosevelt Elementary School","19144","21"
"2018-2019","3463","Agora Cyber","19087","6390","Steel, Edward School","19140","6"
"2018-2019","3463","Agora Cyber","19087","6410","Cook-Wissahickon School","19128","2"
"2018-2019","3463","Agora Cyber","19087","6470","Kelly, John B. School","19144","3"
"2018-2019","3463","Agora Cyber","19087","7010","Frankford High School","19124","69"
"2018-2019","3463","Agora Cyber","19087","7100","Cooke, Jay Elementary School","19141","2"
"2018-2019","3463","Agora Cyber","19087","7110","Harding, Warren G. Middle Sch","19124","18"
"2018-2019","3463","Agora Cyber","19087","7120","Fels, Samuel High School","19124","32"
"2018-2019","3463","Agora Cyber","19087","7130","Wagner, Gen. Louis Middle Sch.","19126","10"
"2018-2019","3463","Agora Cyber","19087","7150","Juniata Park Academy","19124","4"
"2018-2019","3463","Agora Cyber","19087","7200","Barton School","19120","1"
"2018-2019","3463","Agora Cyber","19087","7220","Carnell, Laura H. School","19111","3"
"2018-2019","3463","Agora Cyber","19087","7270","Finletter, Thomas K. School","19120","1"
"2018-2019","3463","Agora Cyber","19087","7280","Franklin, Benjamin School","19120","11"
"2018-2019","3463","Agora Cyber","19087","7290","Stearne, Allen M. School","19124","5"
"2018-2019","3463","Agora Cyber","19087","7300","Hopkinson, Francis School","19124","1"
"2018-2019","3463","Agora Cyber","19087","7310","Feltonville Intermediate","19120","5"
"2018-2019","3463","Agora Cyber","19087","7320","Howe, Julia Ward School","19141","3"
"2018-2019","3463","Agora Cyber","19087","7330","Lawton, Henry W. School","19135","2"
"2018-2019","3463","Agora Cyber","19087","7350","Lowell, James R. School","19120","5"
"2018-2019","3463","Agora Cyber","19087","7360","Marshall, John School","19124","3"
"2018-2019","3463","Agora Cyber","19087","7370","Washington, Grover Jr. Middle","19120","10"
"2018-2019","3463","Agora Cyber","19087","7380","McClure, Alexander K. School","19140","2"
"2018-2019","3463","Agora Cyber","19087","7390","Morrison, Andrew J. School","19120","1"
"2018-2019","3463","Agora Cyber","19087","7430","Sullivan, James J. School","19124","6"
"2018-2019","3463","Agora Cyber","19087","7440","Taylor, Bayard School","19140","4"
"2018-2019","3463","Agora Cyber","19087","7460","Ziegler, William H. School","19149","3"
"2018-2019","3463","Agora Cyber","19087","7470","Bridesburg School","19137","2"
"2018-2019","3463","Agora Cyber","19087","7490","Prince Hall School","19141","4"
"2018-2019","3463","Agora Cyber","19087","7500","Feltonville Arts & Sciences","19120","2"
"2018-2019","3463","Agora Cyber","19087","7510","Bethune, Mary McLeod School","19140","7"
"2018-2019","3463","Agora Cyber","19087","7730","Clemente, Roberto Middle Schl","19140","11"
"2018-2019","3463","Agora Cyber","19087","8010","Lincoln, Abraham High School","19136","68"
"2018-2019","3463","Agora Cyber","19087","8020","Northeast High School","19111","61"
"2018-2019","3463","Agora Cyber","19087","8030","Washington, George High School","19116","47"
"2018-2019","3463","Agora Cyber","19087","8120","Wilson, Woodrow Middle School","19111","7"
"2018-2019","3463","Agora Cyber","19087","8140","Meehan, Austin Middle School","19152","13"
"2018-2019","3463","Agora Cyber","19087","8160","Baldi Middle School","19115","7"
"2018-2019","3463","Agora Cyber","19087","8200","Allen, Ethan School","19149","7"
"2018-2019","3463","Agora Cyber","19087","8210","Brown, Joseph H. School","19136","2"
"2018-2019","3463","Agora Cyber","19087","8230","Crossan, Kennedy C. School","19111","1"
"2018-2019","3463","Agora Cyber","19087","8240","Disston, Hamilton School","19135","9"
"2018-2019","3463","Agora Cyber","19087","8250","Forrest, Edwin School","19136","7"
"2018-2019","3463","Agora Cyber","19087","8270","Holme, Thomas School","19114","3"
"2018-2019","3463","Agora Cyber","19087","8300","Mayfair School","19149","6"
"2018-2019","3463","Agora Cyber","19087","8310","Moore, J. Hampton School","19111","3"
"2018-2019","3463","Agora Cyber","19087","8340","Solis-Cohen, Solomon School","19149","2"
"2018-2019","3463","Agora Cyber","19087","8350","Spruance, Gilbert School","19149","7"
"2018-2019","3463","Agora Cyber","19087","8360","Rhawnhurst School","19152","2"
"2018-2019","3463","Agora Cyber","19087","8380","Farrell, Louis H. School","19152","2"
"2018-2019","3463","Agora Cyber","19087","8390","Fitzpatrick, A. L. School","19154","9"
"2018-2019","3463","Agora Cyber","19087","8400","Frank, Anne School","19115","1"
"2018-2019","3463","Agora Cyber","19087","8420","Decatur, Stephen School","19154","6"
"2018-2019","3463","Agora Cyber","19087","Data Not Available","Data Not Available","Data Not Available","164"
"2018-2019","3464","Aspira Bilingual Cyber","19140","2010","Franklin, Benjamin High School","19130","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","2160","Furness, Horace High School","19148","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","2490","Waring, Laura W. School","19130","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3406","Aspira Charter at Stetson","19134","4"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3414","Aspira Olney Charter High","19120","41"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3416","Mastery Charter at Gratz","19140","9"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3419","Lindley Academy Charter at Birney","19141","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3422","Philadelphia Charter For Arts and Sciences","19124","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3423","Memphis St. Charter at J.P. Jones","19134","10"
"2018-2019","3464","Aspira Bilingual Cyber","19140","3426","Mastery Charter at Pastorius","19138","6"
"2018-2019","3464","Aspira Bilingual Cyber","19140","4140","Strawberry Mansion High School","19121","2"
"2018-2019","3464","Aspira Bilingual Cyber","19140","4440","Allen, Dr. Ethel School","19132","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","4570","Meade, Gen. George G. School","19121","2"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5020","Edison, Thomas A. High School","19140","48"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5160","Penn Treaty High School","19125","3"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5170","De Burgos, J. Elementary","19133","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5350","McKinley, William School","19122","2"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5390","Potter-Thomas School","19133","2"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5400","Richmond School","19134","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5440","Willard, Frances E. School","19134","2"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5470","Cramp, William School","19140","1"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5490","Cayuga School","19140","4"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5500","Marshall, Thurgood School","19120","5"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5530","Sheridan, Philip H. School","19134","3"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5680","Munoz-Marin, Hon Luis School","19140","2"
"2018-2019","3464","Aspira Bilingual Cyber","19140","5700","Kensington High School","19125","16"
